Country,year,Top10,Top5,Top1,Top01,Top10Can,Top5Can,Top1Can,Top01Can,Top10excap,Top10incap,Top5excap,Top5incap,Top1excap,Top1incap,Top01excap,Top01incap,Top10P,Top5P,Top1P,Top01P,Top10Pexcap,Top5Pexcap,Top1Pexcap,Top01Pexcap,Top10Pincap,Top5Pincap,Top1Pincap,Top01Pincap,Unemp,Unemployment,Taxrev,TaxICP,TaxIndICP,growth,GDPPCcur,exports,GDPdeflator,imports,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,current_quinn,capital_quinn,epl,uc,sing3b,TopIncomeTaxRate,cellphone,computer,xlpopulation,SMC_GDP,PrivCreditGDP_MB,BDepGDP,FinDepGDP,BCred_Dep,PrivCreditGDP_MBFin,kaopen,ka_open,DFS,SM,uk_mom,frsp_mom,scan_mom,ger_mom,civ_com,rule_law,entrybarriers,bankingsuperv,securitymarkets,finreform,reform,large_reform,gini,gini_d,gini_m,SM_cap_2,SM_cap_2panel,stock_price,stocks,leftwing,Top10_5,Top10_1,Top10_01,Top5_1,Top5_01,Top1_01,country,gini_net,gini_net_se,gini_net_95ub,gini_net_95lb,gini_market,gini_market_se,gini_market_95ub,gini_market_95lb,rel_red,rel_red_se,rel_red_95ub,rel_red_95lb,abs_red,abs_red_se,abs_red_95ub,abs_red_95lb,ccode
"Switzerland",1975,30.290001,20.469999,8.79,2.6800001,,,,,30.290001,,20.469999,,8.79,,2.6800001,,30.290001,20.469999,8.79,2.6800001,30.290001,20.469999,8.79,2.6800001,,,,,,,22.5,10.7,8.8,,,,,,,,"Parliamentary","-999",1,0,0,93.75,87.5,.33,,,.44,0,,6404,,87.620613,72.979187,72.979187,118.6575,87.620613,,,,,0,0,0,1,1,10,3,1,3,17,0,0,,,,1.647e+10,1.647e+10,10.80475,11.64344,0,9.8200016,21.5,27.610001,11.679999,17.789999,6.1099997,"",,,,,,,,,,,,,,,,,16
"Switzerland",1976,,,,,,,,,,,,,,,,,30.110001,20.295,8.6399994,2.6199999,30.110001,20.295,8.6399994,2.6199999,,,,,,,23.8,11.6,9.6,,,,,,,,"Parliamentary","-999",1,0,0,93.75,87.5,.33,,,.44,0,,6333,,92.547684,78.551292,78.551292,117.047,92.547684,,,,,0,0,0,1,1,10,3,1,3,17,0,0,,,,2.090e+10,2.090e+10,11.96344,12.210726,0,9.8150005,21.470001,27.490002,11.655001,17.674999,6.0199995,"",,,,,,,,,,,,,,,,,16
"Switzerland",1977,29.93,20.120001,8.4899998,2.5599999,,,,,29.93,,20.120001,,8.4899998,,2.5599999,,29.93,20.120001,8.4899998,2.5599999,29.93,20.120001,8.4899998,2.5599999,,,,,,,24,11.3,9.5,,,,,,,,"Parliamentary","-999",1,0,0,93.75,87.5,.33,,,.44,0,,6316,,97.599129,83.100639,83.100639,117.8241,97.599129,,,,,0,0,0,1,1,10,3,1,3,17,0,0,,,,2.986e+10,2.986e+10,12.63597,12.830314,0,9.8099995,21.440001,27.370001,11.630001,17.560001,5.9299998,"",,,,,,,,,,,,,,,,,16
"Switzerland",1978,,,,,,,,,,,,,,,,,29.91,20.09,8.4449997,2.5349998,29.91,20.09,8.4449997,2.5349998,,,,,,,23.9,11.1,9.4,,,,,,,,"Parliamentary","-999",1,0,0,93.75,87.5,.33,,,.44,0,,6333,,102.7165,87.443428,87.443428,117.1429,102.7165,,,,,0,0,0,1,1,10,3,1,3,17,0,0,,,,3.805e+10,3.805e+10,12.58282,12.387751,0,9.8199997,21.465,27.375,11.645,17.555,5.9099998,"",,,,,,,,,,,,,,,,,16
"Switzerland",1979,29.889999,20.059999,8.3999996,2.51,,,,,29.889999,,20.059999,,8.3999996,,2.51,,29.889999,20.059999,8.3999996,2.51,29.889999,20.059999,8.3999996,2.51,,,,,,,23.5,10.7,9.1,,,,,,,,"Parliamentary","-999",1,0,0,93.75,100,.33,,42.1,.44,0,,6351,,107.4329,93.219841,93.219841,113.4375,107.4329,,,,,0,0,0,1,1,10,3,1,3,18,1,0,,,,4.357e+10,4.357e+10,13.68871,13.357367,0,9.8299999,21.49,27.379999,11.66,17.549999,5.8899994,"",,,,,,,,,,,,,,,,,16
"Switzerland",1980,,,,,,,,,,,,,,,,,29.880001,20.040001,8.3999996,2.5450001,29.880001,20.040001,8.3999996,2.5450001,,,,,,,23.3,10.6,9.1,,18785.036,40.827846,,44.630092,2.696e+11,42657.367,"Parliamentary","-999",1,0,0,100,100,.33,53,,.44,0,,6385,,98.141586,81.833054,81.833054,126.6886,98.141586,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,4.273e+10,4.273e+10,13.61035,13.767744,0,9.8400002,21.480001,27.335001,11.640001,17.495001,5.8549995,"Switzerland",30.679403,.87589157,32.396152,28.962656,39.256622,1.2789017,41.763271,36.749973,21.814201,2.0094976,25.752817,17.875586,8.5772209,.96460837,10.467854,6.6865883,16
"Switzerland",1981,29.870001,20.02,8.3999996,2.5799999,,,,,29.870001,,20.02,,8.3999996,,2.5799999,,29.870001,20.02,8.3999996,2.5799999,29.870001,20.02,8.3999996,2.5799999,,,,,,,23.4,10.7,9.2,1.6013359,17110.445,41.835426,5.6611074,43.003747,2.739e+11,43104.001,"Parliamentary","-999",1,0,0,100,100,.33,53,42.1,.44,0,,6429,,102.4425,81.264931,81.264931,125.4521,102.4425,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,3.835e+10,3.835e+10,12.61042,11.707813,0,9.8500004,21.470001,27.290001,11.620001,17.440001,5.8199997,"",,,,,,,,,,,,,,,,,16
"Switzerland",1982,,,,,,,,,,,,,,,,,29.875,20.01,8.3950005,2.5999999,29.875,20.01,8.3950005,2.5999999,,,,,,,23.7,11,9.3,-1.3094175,17434.885,40.459402,7.348041,39.379583,2.703e+11,42291.759,"Parliamentary","-999",1,0,0,100,100,.33,53,,.44,0,,6467,,111.6769,88.287354,88.287354,127.4034,111.6769,,,,,0,0,0,1,1,10,3,1,3,18,0,0,36.200001,,,3.875e+10,3.875e+10,11.69668,12.854454,0,9.8649998,21.48,27.275,11.615,17.41,5.7950006,"Switzerland",30.916796,.48649323,31.870323,29.963268,39.73378,.48502567,40.684429,38.783131,22.187078,1.0435928,24.232521,20.141636,8.8169861,.45308027,9.7050238,7.9289489,16
"Switzerland",1983,29.879999,20,8.3900003,2.6199999,,,,,29.879999,,20,,8.3900003,,2.6199999,,29.879999,20,8.3900003,2.6199999,29.879999,20,8.3900003,2.6199999,,,,,,,24.2,11.1,9.5,.63907947,17298.566,40.399243,2.3668841,40.1021,2.720e+11,42379.927,"Parliamentary","-999",1,0,0,100,100,.33,53,42.1,.44,0,,6482,,122.8648,94.863136,94.863136,131.58881,122.8648,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,4.408e+10,4.408e+10,14.45323,15.960444,0,9.8799992,21.489998,27.259998,11.61,17.380001,5.7700005,"",,,,,,,,,,,,,,,,,16
"Switzerland",1984,,,,,,,,,,,,,,,,,30.115,20.32,8.7200003,2.8899999,30.115,20.32,8.7200003,2.8899999,,,,,,,27.5,11.5,9.9,3.0084564,16457.829,42.343487,3.7596379,42.312653,2.802e+11,43498.42,"Parliamentary","-999",1,0,0,100,100,.33,53,44.1,.44,0,,6505,,124.673,97.690987,97.690987,124.0604,124.673,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,4.008e+10,4.008e+10,15.8545,16.302425,0,9.7950001,21.395,27.225,11.599999,17.43,5.8300004,"",,,,,,,,,,,,,,,,,16
"Switzerland",1985,30.35,20.639999,9.0500002,3.1600001,,,,,30.35,,20.639999,,9.0500002,,3.1600001,,30.35,20.639999,9.0500002,3.1600001,30.35,20.639999,9.0500002,3.1600001,,,,,,,23.9,11,9.4,3.6735959,16613.628,43.938166,2.2707306,43.290606,2.905e+11,44897.74,"Parliamentary","-999",1,0,0,100,100,.33,53,42.3,.44,0,,6534,,128.6837,101.3111,101.3111,129.93359,128.6837,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,8.410e+10,8.410e+10,20.30668,25.592233,0,9.710001,21.299999,27.190001,11.589999,17.48,5.8900003,"",,,,,,,,,,,,,,,,,16
"Switzerland",1986,,,,,,,,,,,,,,,,,30.565001,20.785,9.0599995,3.0500002,30.565001,20.785,9.0599995,3.0500002,,,,,,,24.8,11.5,9.8,1.8586328,23691.97,41.733734,3.0345939,40.409363,2.959e+11,45494.856,"Parliamentary","-999",1,0,0,100,100,.33,53,44.1,.44,0,,6573,,130.7645,99.292717,99.292717,133.4035,130.7645,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,1.286e+11,1.286e+11,26.07291,27.261904,0,9.7800007,21.505001,27.514999,11.725,17.735001,6.0099993,"",,,,,,,,,,,,,,,,,16
"Switzerland",1987,30.780001,20.93,9.0699997,2.9400001,,,,,30.780001,,20.93,,9.0699997,,2.9400001,,30.780001,20.93,9.0699997,2.9400001,30.780001,20.93,9.0699997,2.9400001,,,,,,,24.6,11.1,9.4,1.5854782,29484.873,40.832183,2.1934824,39.781112,3.006e+11,45926.786,"Parliamentary","-999",1,0,0,100,100,.33,53,44.1,.44,.81658542,,6619,,136.27901,103.2514,103.2514,130.69431,136.27901,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,1.297e+11,1.297e+11,25.08456,18.800897,0,9.8500004,21.710001,27.84,11.860001,17.99,6.1299996,"",,,,,,,,,,,,,,,,,16
"Switzerland",1988,,,,,,,,,,,,,,,,,30.780001,20.945,9.1450005,3.0450001,30.780001,20.945,9.1450005,3.0450001,,,,,,,24.8,11.4,9.5,3.2775963,31664.159,41.674734,2.7902384,41.019587,3.104e+11,47084.759,"Parliamentary","-999",1,0,0,100,100,.33,53,44.1,.44,4.5307674,51.539547,6671,,141.4886,105.2335,105.2335,138.0889,141.4886,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,1.403e+11,1.403e+11,21.20407,22.522452,0,9.835001,21.635,27.735001,11.799999,17.9,6.1000004,"",,,,,,,,,,,,,,,,,16
"Switzerland",1989,30.780001,20.959999,9.2200003,3.1500001,,,,,30.780001,,20.959999,,9.2200003,,3.1500001,,30.780001,20.959999,9.2200003,3.1500001,30.780001,20.959999,9.2200003,3.1500001,,,,,,,24.1,10.9,9.1,4.3307941,30325.759,43.415761,3.4584604,43.624282,3.239e+11,48728.32,"Parliamentary","-999",1,0,0,100,100,.33,53,,.44,10.661862,65.963257,6723,77.41351,146.866,103.1362,103.1362,146.63589,146.866,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,1.709e+11,1.709e+11,25.91109,26.598058,0,9.8200016,21.560001,27.630001,11.739999,17.809999,6.0700002,"",,,,,,,,,,,,,,,,,16
"Switzerland",1990,,,,,,,,,,,,,,,,,30.385,20.549999,8.9099998,3,30.385,20.549999,8.9099998,3,,,,,,,23.6,11.2,7.8,3.6746256,38332.152,41.309896,4.6036213,41.05925,3.358e+11,50002.793,"Parliamentary","-999",1,0,0,100,100,.33,53,45.8,.44,17.976913,86.256752,6796,74.3065,150.8676,99.029182,99.029182,158.31709,150.8676,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,1.576e+11,1.576e+11,25.20368,25.361056,0,9.835001,21.475,27.385,11.639999,17.549999,5.9099998,"",,,,,,,,,,,,,,,,,16
"Switzerland",1991,29.99,20.139999,8.6000004,2.8499999,,,,,29.99,,20.139999,,8.6000004,,2.8499999,,29.99,20.139999,8.6000004,2.8499999,29.99,20.139999,8.6000004,2.8499999,,,,,1.7772575,1.7772574,23.5,11.1,7.9,-.91581658,38303.05,40.095132,5.4091049,38.993779,3.327e+11,48929.488,"Parliamentary","-999",1,0,0,100,100,.33,53,43.8,.44,25.017925,107.49178,6873,66.95743,154.2318,96.981461,96.981461,159.7652,154.2318,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,1.897e+11,1.897e+11,25.21864,25.953217,0,9.8500004,21.389999,27.139999,11.539999,17.289999,5.7500005,"",,,,,,,,,,,,,,,,,16
"Switzerland",1992,,,,,,,,,,,,,,,,,29.82,20.005001,8.5100002,2.835,29.82,20.005001,8.5100002,2.835,,,,,2.8108784,2.8108785,23.9,11.5,8.3,-.043733,39435.538,40.914468,2.124635,37.691245,3.326e+11,48371.83,"Parliamentary","-999",1,0,0,100,100,.33,53,45.8,.44,30.70059,128.47768,6943,72.70103,155.1545,97.41256,97.41256,158.7829,155.1545,,,,,0,0,0,1,1,10,3,1,3,18,0,0,36,,,1.941e+11,1.941e+11,27.64433,28.473563,0,9.8149986,21.309999,26.985001,11.495001,17.170002,5.6750002,"Switzerland",30.791143,.49048084,31.752485,29.829802,40.724197,.60312426,41.906322,39.542072,24.382566,1.2235918,26.780806,21.984327,9.9330559,.58205664,11.073887,8.7922249,16
"Switzerland",1993,29.65,19.870001,8.4200001,2.8199999,,,,,29.65,,19.870001,,8.4200001,,2.8199999,,29.65,19.870001,8.4200001,2.8199999,29.65,19.870001,8.4200001,2.8199999,,,,,3.7166593,3.7166593,24.5,11.1,8.7,-.12598354,38005.323,41.458623,2.322024,36.328165,3.322e+11,47872.912,"Parliamentary","-999",1,0,0,100,100,.33,53,43.8,.44,36.703419,170.91029,6989,91.90391,155.3055,101.5979,101.5979,147.3367,155.3055,,,,,0,0,0,1,1,10,3,1,3,18,0,0,,,,2.709e+11,2.709e+11,35.20565,36.605119,0,9.7799988,21.23,26.83,11.450001,17.050001,5.6000004,"Switzerland",30.14374,.45465577,31.034864,29.252615,40.050892,.56293863,41.154251,38.947533,24.730364,1.0446557,26.777889,22.682838,9.9071531,.4928515,10.873142,8.941164,16
"Switzerland",1994,,,,,,,,,,,,,,,,,29.795,19.93,8.4499998,2.8150001,29.795,19.93,8.4499998,2.8150001,,,,,3.8787669,3.878767,24.9,11.6,8.8,1.2697577,41738.97,41.131864,1.1843871,36.487946,3.364e+11,48095.849,"Parliamentary","-999",1,0,0,100,100,.33,53,43.8,.44,47.137642,227.05656,7037,104.5564,154.7776,105.4023,105.4023,146.3703,154.7776,,,,,0,0,0,1,1,10,3,2,3,19,1,0,,,,2.850e+11,2.850e+11,41.34789,42.102663,0,9.8649998,21.345001,26.98,11.48,17.115,5.6349998,"Switzerland",29.496338,.42532352,30.329971,28.662704,39.377586,.53799826,40.432064,38.323109,25.089214,.88354391,26.820961,23.357468,9.8812494,.41683787,10.698252,9.0642471,16
"Switzerland",1995,29.940001,19.99,8.4799995,2.8099999,,,,,29.940001,,19.99,,8.4799995,,2.8099999,,29.940001,19.99,8.4799995,2.8099999,29.940001,19.99,8.4799995,2.8099999,,,,,3.3268249,3.3268249,25.5,11.1,8.7,.48086644,48540.577,40.783279,.7377577,36.521072,3.380e+11,48005.26,"Parliamentary","-999",1,0,0,100,100,.33,51.3,,.4166,63.182037,282.58804,7081,118.4558,158.6367,109.3605,109.3605,143.78281,158.6367,,,,,0,0,0,1,1,10,3,2,3,19,0,0,,,,3.981e+11,3.981e+11,42.72422,43.995654,0,9.9500008,21.460001,27.130001,11.51,17.18,5.6699996,"Switzerland",28.848934,.40390122,29.640581,28.057287,38.704281,.53045762,39.743977,37.664585,25.459667,.75724512,26.943867,23.975468,9.8553467,.36241445,10.565679,9.1450148,16
"Switzerland",1996,30.459999,20.469999,8.8500004,3.05,,,,,30.459999,,20.469999,,8.8500004,,3.05,,30.459999,20.469999,8.8500004,3.05,30.459999,20.469999,8.8500004,3.05,,,,,3.6835932,3.6835933,26,11.5,8.8,.60109354,46610.06,41.798767,.20914187,38.026207,3.400e+11,48081.004,"Parliamentary","-999",1,0,0,100,100,.33,49.7,44.7,.4166,93.307968,337.91275,7105,131.069,158.3201,115.9354,115.9354,129.9337,158.3201,2.4217641,1,,,0,0,0,1,1,10,3,2,3,19,0,0,,,,4.003e+11,4.003e+11,53.66665,55.014788,0,9.9899998,21.609999,27.41,11.619999,17.42,5.8000002,"Switzerland",28.201532,.39168933,28.969244,27.433821,38.030975,.54104483,39.091423,36.970528,25.84231,.69178456,27.198208,24.486412,9.8294439,.34010869,10.496057,9.1628313,16
"Switzerland",1997,30.370001,20.43,8.8599997,3.0999999,,,,,30.370001,,20.43,,8.8599997,,3.0999999,,30.370001,20.43,8.8599997,3.0999999,30.370001,20.43,8.8599997,3.0999999,,,,,4.1270474,4.1270475,25.4,11.1,8.6,2.3120474,40429.937,47.22719,-.21126114,42.123331,3.479e+11,49074.301,"Parliamentary","-999",1,0,0,100,100,.33,48,43,.4166,146.46352,392.6716,7113,169.0798,156.41229,122.874,122.874,124.825,156.41229,2.4217641,1,,,0,0,0,1,1,10,3,2,3,19,0,0,,,,5.753e+11,5.753e+11,75.53624,78.056383,0,9.9400005,21.510002,27.27,11.570001,17.33,5.7599998,"Switzerland",27.554129,.38955447,28.317656,26.790602,37.35767,.56874847,38.472416,36.242924,26.237768,.71123266,27.631784,24.843752,9.8035402,.35600927,10.501318,9.1057625,16
"Switzerland",1998,30.91,20.84,9.1000004,3.21,,,,,30.91,,20.84,,9.1000004,,3.21,,30.91,20.84,9.1000004,3.21,30.91,20.84,9.1000004,3.21,,,,,3.5681364,3.5681365,26.3,11.7,8.3,2.9447725,41487.69,46.711427,-.12581798,42.175042,3.581e+11,50369.539,"Parliamentary","-999",1,0,0,100,100,.37,46.3,41.9,.4166,237.23071,418.99606,7130,226.3943,156.26849,127.4448,127.4448,120.5201,156.26849,2.4217641,1,,,0,0,0,1,1,10,3,2,3,19,0,0,,,,6.892e+11,6.892e+11,100.8974,103.94402,0,10.07,21.809999,27.700001,11.74,17.630001,5.8900003,"Switzerland",26.906727,.397659,27.686138,26.127316,36.684364,.61124563,37.882404,35.486324,26.646717,.81606215,28.246199,25.047235,9.7776375,.40564811,10.572708,8.9825668,16
"Switzerland",1999,31.9,22.08,10.25,3.99,,,,,31.9,,22.08,,10.25,,3.99,,31.9,22.08,10.25,3.99,31.9,22.08,10.25,3.99,,,,,3.0525611,3.052561,26.5,11.2,8.5,1.643372,40577.337,47.417034,.17886718,42.680601,3.640e+11,50953.71,"Parliamentary","-999",1,0,0,100,100,.37,44.7,41.9,.4166,424.97995,458.68518,7160.02,248.0369,159.7569,137.09779,137.09779,112.95,159.7569,2.4217641,1,,,0,0,0,1,1,10,3,3,3,20,1,0,,,,6.782e+11,6.782e+11,103.3638,105.77362,0,9.8199997,21.65,27.91,11.83,18.09,6.2600002,"Switzerland",27.483416,.45500553,28.375227,26.591604,37.830524,.52010787,38.849937,36.811111,27.348982,.88040221,29.07457,25.623394,10.34711,.38594654,11.103565,9.5906544,16
"Switzerland",2000,32.32,22.440001,10.42,3.95,,,,,32.32,,22.440001,,10.42,,3.95,,32.32,22.440001,10.42,3.95,32.32,22.440001,10.42,3.95,,,,,2.6574289,2.657429,27.6,12.2,8.2,3.9461025,37813.234,52.192451,1.3545099,46.056224,3.784e+11,52667.594,"Parliamentary","-999",1,0,0,,,.37,43,42.1,.4166,641.64545,650.15002,7200.02,275.72,155.82401,126.4419,126.4419,135.9355,155.82401,2.4217641,1,,,0,0,0,1,1,10,3,3,3,20,0,0,,,,7.923e+11,7.923e+11,115.6044,118.09337,0,9.8799992,21.9,28.369999,12.02,18.49,6.4700003,"Switzerland",28.060106,.55564648,29.149174,26.971039,38.976688,.51303244,39.982231,37.971146,28.005098,1.2475108,30.45022,25.559977,10.916583,.53084487,11.957039,9.8761272,16
"Switzerland",2001,31.870001,21.92,10.06,3.8900001,,,,,31.870001,,21.92,,10.06,,3.8900001,,31.870001,21.92,10.06,3.8900001,31.870001,21.92,10.06,3.8900001,,,,,2.4898124,2.4898124,27,11.5,8.4,1.4465948,38538.644,50.888815,1.0309701,45.276219,3.839e+11,53092.462,"Parliamentary","-999",1,0,0,,,.37,,,.4166,726.18652,679.96655,7250.98,271.4971,150.3708,113.1289,113.1289,129.9917,150.3708,2.4217641,1,,,0,0,0,1,1,10,3,3,3,20,0,0,,,,5.274e+11,5.274e+11,102.873,104.71565,0,9.9500008,21.810001,27.980001,11.86,18.030001,6.1700001,"Switzerland",27.627312,.39672503,28.404892,26.849731,39.162937,.44141257,40.028107,38.297768,29.454634,.71946508,30.864786,28.044481,11.535627,.32300124,12.16871,10.902545,16
"Switzerland",2002,31.219999,21.17,9.3299999,3.3399999,,,,,31.219999,,21.17,,9.3299999,,3.3399999,,31.219999,21.17,9.3299999,3.3399999,31.219999,21.17,9.3299999,3.3399999,,,,,2.9236979,2.9236979,27.5,12,8.9,.14339437,41336.722,48.982881,-.32924468,42.258312,3.844e+11,52767.907,"Parliamentary","-999",1,0,0,,,.37,,40.9,.4166,787.13568,706.73743,7309.9102,214.9552,148.4035,117.54,117.54,122.7123,148.4035,2.4217641,1,,,0,0,0,1,1,10,3,3,3,20,0,0,27.299999,,,6.127e+11,6.127e+11,83.85528,85.313579,0,10.049999,21.889999,27.879999,11.84,17.83,5.9899998,"Switzerland",27.308283,.53613365,28.359104,26.257462,39.331181,.65655506,40.618027,38.044334,30.5618,1.2035718,32.920799,28.202799,12.022899,.57326001,13.146488,10.899309,16
