Country,year,ccode,Top10,Top5,Top1,Top01,Top10Can,Top5Can,Top1Can,Top01Can,Top10excap,Top10incap,Top5excap,Top5incap,Top1excap,Top1incap,Top01excap,Top01incap,Top10P,Top5P,Top1P,Top01P,Top10Pexcap,Top5Pexcap,Top1Pexcap,Top01Pexcap,Top10Pincap,Top5Pincap,Top1Pincap,Top01Pincap,Unemp,Unemployment,Taxrev,TaxICP,TaxIndICP,growth,GDPPCcur,exports,GDPdeflator,imports,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,current_quinn,capital_quinn,epl,uc,sing3b,TopIncomeTaxRate,cellphone,computer,xlpopulation,SMC_GDP,PrivCreditGDP_MB,BDepGDP,FinDepGDP,BCred_Dep,PrivCreditGDP_MBFin,kaopen,ka_open,DFS,SM,uk_mom,frsp_mom,scan_mom,ger_mom,civ_com,rule_law,entrybarriers,bankingsuperv,securitymarkets,finreform,reform,large_reform,gini,gini_d,gini_m,SM_cap_2,SM_cap_2panel,stock_price,stocks,leftwing,Top10_5,Top10_1,Top10_01,Top5_1,Top5_01,Top1_01
"Finland",2005,4,,19.38,7.6,,,,,,,,,,,,,,,19.38,7.6,,,,,,,,,,8.3712121,8.371212,42.1,16.1,12.9,2.779955,38968.202,40.255616,.92361661,36.372098,2.044e+11,38968.202,2,3,1,0,0,,,,,,.335,,,,100.7454,70.53697,48.40917,48.40917,151.0651,70.53697,2.421764,1,1,1,0,0,1,0,1,10,3,1,3,17,0,0,26,.266,.481,,1.70e+13,103.6943,100,1,,,,11.78,,
"Finland",2006,4,,20.36,8.39,,,,,,,,,,,,,,,20.36,8.39,,,,,,,,,,7.6375889,7.637589,42.2,16,12.8,4.0551974,41118.57,43.17089,.9124544,39.011899,2.127e+11,40393.123,2,1,1,1,0,,,,,,.325,,,,114.6075,75.09261,48.51404,48.51404,158.391,75.09261,2.421764,1,,,0,0,1,0,1,10,,,,,,,,.268,.485,,1.96e+13,129.5117,124.89793,0,,,,11.97,,
"Finland",2007,4,,20.42,8.26,,,,,,,,,,,,,,,20.42,8.26,,,,,,,,,,6.8274583,6.827458,41.5,16.3,12.5,5.1848008,48286.071,43.996806,2.7650396,39.179136,2.238e+11,42307.055,2,1,1,1,0,,,,,,.32,,,,134.1478,77.23003,49.32095,49.32095,154.9722,77.23003,2.421764,1,,,0,0,1,0,1,10,,,,,,,,.27,.475,,1.99e+13,161.1078,155.36256,0,,,,12.16,,
"Finland",2008,4,,21.45,8.5,,,,,,,,,,,,,,,21.45,8.5,,,,,,,,,,6.3096112,6.309611,41.2,16,12.7,.72066851,53403.293,45.077977,3.0768847,41.433889,2.254e+11,42414.03,2,1,1,1,0,,,,,,.315,,,,103.1081,83.39925,54.66754,54.66754,150.332,83.39925,2.421764,1,,,0,0,1,0,1,10,,,,,,,26.3,.266,.469,,1.16e+13,122.4572,118.09405,0,,,,12.95,,
"Finland",2009,4,,20.71,7.46,,,,,,,,,,,,,,,20.71,7.46,,,,,,,,,,8.2804924,8.280493,40.9,14.6,12.7,-8.2690365,47104.318,36.270984,1.8774144,34.260257,2.067e+11,38721.172,2,1,1,1,0,,,,,,.305,,,,49.46896,93.30857,61.98572,61.98572,150.7299,93.30857,2.421764,1,,,0,0,1,0,1,10,,,,,,,25.9,.26,.477,,1.51e+13,82.27419,79.297699,0,,,,13.25,,
"France",1971,5,33.35,22.1,8.47,2.07,,,,,33.35,,22.1,,8.47,,2.07,,33.35,22.1,8.47,2.07,33.35,22.1,8.47,2.07,,,,,,1.8,33.1,5.3,3.4,5.3457116,3183.5685,16.315202,5.9012856,15.417528,9.528e+11,18210.329,,,,0,0,75,75,0.64,,,,,,51251,,33.53638,29.78579,47.68208,109.8149,65.56216,-.5551282,.307182,,,0,1,0,0,1,8.983334,,,,,,,,,,,,7.058675,12.24527,0,11.25,24.88,31.28,13.63,20.03,6.400001
"France",1972,5,33.03,21.97,8.52,2.11,,,,,33.03,,21.97,,8.52,,2.11,,33.03,21.97,8.52,2.11,33.03,21.97,8.52,2.11,,,,,,2.2,33.5,5.5,3.5,4.5415789,3870.7057,16.483125,6.8035543,15.733892,9.960e+11,18872.606,,,,0,0,75,75,0.70,,,,,,51701,,36.17183,32.82017,51.37097,110.5589,68.80727,-.8173016,.2461658,,,0,1,0,0,1,8.983334,,,,,,,,,,,,7.915321,13.731365,0,11.06,24.51,30.92,13.45,19.86,6.410001
"France",1973,5,33.9,22.61,8.87,2.26,,,,,33.9,,22.61,,8.87,,2.26,,33.9,22.61,8.87,2.26,33.9,22.61,8.87,2.26,,,,,,2.6,33.5,5.3,3.2,6.3104507,4984.7114,17.394707,7.8641218,16.768531,1.059e+12,19889.333,,,,0,0,75,75,0.75,,,,,,52118,,38.0078,34.18039,52.9344,111.7906,70.59464,-.8173016,.2461658,0,1,0,1,0,0,1,8.983334,1,0,2,6,,,,,,,,8.729697,15.174303,0,11.29,25.03,31.64,13.74,20.35,6.61
"France",1974,5,33.33,22.09,8.5,2.09,,,,,33.33,,22.09,,8.5,,2.09,,33.33,22.09,8.5,2.09,33.33,22.09,8.5,2.09,,,,,,3,33.6,6.5,3.8,4.2912436,5338.9694,20.487336,11.82177,21.595004,1.104e+12,20577.466,,,,0,0,75,75,0.79,,,,,,52460,,39.59035,35.47338,54.58726,111.4257,72.31561,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,,,,,,,11.340963,0,11.24,24.83,31.24,13.59,20,6.41
"France",1975,5,33.41,22.06,8.48,2.08,,,,,33.41,,22.06,,8.48,,2.08,,33.41,22.06,8.48,2.08,33.41,22.06,8.48,2.08,,,,,3.4,3.4,34.9,5.5,3.7,-.98005954,6699.6147,18.705206,13.757154,17.747634,1.094e+12,20237.721,2,3,1,0,0,75,75,0.84,,,.54,0,,52699,,40.35067,37.11423,56.95142,106.2428,73.10591,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,34,,,3.530e+10,3.53e+10,7.037743,12.518428,1,11.35,24.93,31.33,13.58,19.98,6.4
"France",1976,5,33.19,21.91,8.44,2.08,,,,,33.19,,21.91,,8.44,,2.08,,33.19,21.91,8.44,2.08,33.19,21.91,8.44,2.08,,,,,3.8,3.8,36.7,6.3,4.1,4.3142461,6873.2543,19.210273,10.76032,20.152444,1.141e+12,20996.225,2,2,1,0,0,75,75,0.88,,,.54,0,,52909,,41.16826,37.30861,57.8746,114.3223,73.70609,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,,,,2.740e+10,2.74e+10,6.957424,12.092756,0,11.28,24.75,31.11,13.47,19.83,6.36
"France",1977,5,31.68,20.71,7.79,1.94,,,,,31.68,,20.71,,7.79,,1.94,,31.68,20.71,7.79,1.94,31.68,20.71,7.79,1.94,,,,,4.3,4.3,36.7,6.4,4.3,3.4513689,7540.6796,20.103155,8.7840919,20.287104,1.180e+12,21626.172,2,2,1,0,0,75,75,0.93,,,.54,0,,53145,,44.25631,37.89999,58.97552,119.0737,74.50389,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,,,,2.793e+10,2.79e+10,5.582793,9.7034981,0,10.97,23.89,29.74,12.92,18.77,5.85
"France",1978,5,31.38,20.56,7.8,1.93,,,,,31.38,,20.56,,7.8,,1.93,,31.38,20.56,7.8,1.93,31.38,20.56,7.8,1.93,,,,,4.5,4.5,36.7,6,4.2,3.9788059,9278.1414,20.105826,9.2813996,19.084461,1.227e+12,22402.004,2,3,1,0,0,75,75,0.93,,,.54,0,,53376,,55.76732,50.77569,71.18088,104.7323,82.58659,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,,,,4.538e+10,4.54e+10,7.29779,12.684349,1,10.82,23.58,29.45,12.76,18.63,5.87
"France",1979,5,31.03,20.42,7.82,1.97,,,,,31.03,,20.42,,7.82,,1.97,,31.03,20.42,7.82,1.97,31.03,20.42,7.82,1.97,,,,,5,5,38.1,6.1,4.3,3.5591123,11200.47,20.579075,10.317312,20.201287,1.271e+12,23110.374,2,3,1,0,0,75,75,0.93,,51.2,.6,0,,53606,,67.45,64.66743,85.50719,103.8859,94.677,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,32.9,,,5.525e+10,5.53e+10,,16.07714,1,10.61,23.21,29.06,12.6,18.45,5.85
"France",1980,5,30.69,20.11,7.63,1.91,,,,,30.69,,20.11,,7.63,,1.91,,30.69,20.11,7.63,1.91,30.69,20.11,7.63,1.91,,,,,5.3,5.3,39.4,6.6,4.6,1.5880988,12739.33,20.844816,11.690678,22.393102,1.291e+12,23374.598,2,3,1,0,0,75,75,0.93,84,,.75,0,,53880,,68.71923,64.91796,86.18237,107.8953,96.24047,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,,,,5.462e+10,5.46e+10,10.71462,18.623164,1,10.58,23.06,28.78,12.48,18.2,5.72
"France",1981,5,30.73,20.04,7.55,1.89,,,,,30.73,,20.04,,7.55,,1.89,,30.73,20.04,7.55,1.89,30.73,20.04,7.55,1.89,,,,,6.3,6.3,39.5,6.8,4.7,1.0778343,11126.682,21.811587,11.695617,23.299842,1.305e+12,23507.092,2,3,1,0,0,75,75,0.93,85.6,49.1,.66,0,,54182,,68.86254,63.1563,84.26073,110.2107,96.27276,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,6,0,0,31.6,,,3.813e+10,3.81e+10,9.440055,16.407837,1,10.69,23.18,28.84,12.49,18.15,5.66
"France",1982,5,29.93,19.37,7.07,1.72,,,,,29.93,,19.37,,7.07,,1.72,,29.93,19.37,7.07,1.72,29.93,19.37,7.07,1.72,,,,,6.9,6.9,40.3,6.9,4.7,2.5085313,10513.654,21.249354,12.095805,23.711119,1.337e+12,23962.351,2,3,1,0,0,68.75,62.5,0.93,87.2,,.6955,0,,54492,,68.41873,60.9528,81.70448,114.2619,95.64184,-1.17503,.1629111,0,1,0,1,0,0,1,8.983334,1,0,2,5,0,0,,,,2.965e+10,2.96e+10,9.197318,15.929253,1,10.56,22.86,28.21,12.3,17.65,5.35
"France",1983,5,30.43,19.53,6.99,1.63,,,,,30.43,,19.53,,6.99,,1.63,,30.43,19.53,6.99,1.63,30.43,19.53,6.99,1.63,,,,,7.2,7.2,40.7,6.9,5,1.2562965,10006.294,22.273658,9.6546062,22.55873,1.354e+12,24119.399,2,3,1,0,0,68.75,62.5,0.93,88.8,49.1,.702,0,,54772,,69.54989,60.63477,81.52106,115.1365,97.18816,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,1,0,2,5,0,0,,,,3.814e+10,3.81e+10,12.4151,21.502269,1,10.9,23.44,28.8,12.54,17.9,5.36
"France",1984,5,30.52,19.57,7.03,1.65,,,,,30.52,,19.57,,7.03,,1.65,,30.52,19.57,7.03,1.65,30.52,19.57,7.03,1.65,,,,,8.4,8.4,41.8,6.9,5.1,1.5244694,9429.1023,23.662435,7.0733682,23.552381,1.375e+12,24339.709,2,3,1,0,0,68.75,62.5,0.93,90.4,49.9,.6695,0,,55026,,70.86421,61.02977,82.2065,117.0718,99.21403,-.1173072,.4090769,0,1,0,1,0,0,1,8.983334,2,2,2,11,0,1,29.5,,,4.106e+10,4.11e+10,16.76763,20.7694,1,10.95,23.49,28.87,12.54,17.92,5.38
"France",1985,5,31.05,19.96,7.2,1.7,,,,,31.05,,19.96,,7.2,,1.7,,31.05,19.96,7.2,1.7,31.05,19.96,7.2,1.7,,,,,8.9,8.9,41.9,6.7,4.8,1.6232446,9770.2695,23.143184,5.4552773,23.536868,1.397e+12,24588.86,2,3,1,0,0,75,75,0.93,92,49.3,.654,0,,55284,,72.02789,61.42518,72.03555,117.4464,86.28439,-.1173072,.4090769,1,1,0,1,0,0,1,8.983334,2,2,3,14,0,1,,,,7.910e+10,7.91e+10,19.83241,23.493404,1,11.09,23.85,29.35,12.76,18.26,5.5
"France",1986,5,31.39,20.3,7.44,1.81,,,,,31.39,,20.3,,7.44,,1.81,,31.39,20.3,7.44,1.81,31.39,20.3,7.44,1.81,,,,,8.9,8.9,41.5,6.9,4.8,2.3512423,13551.816,20.2173,5.0698968,20.358524,1.430e+12,25021.693,2,3,1,0,0,75,75,0.90,92.1,51,.584,.1625661,,55547,,72.79948,61.0215,61.0215,121.0567,72.79948,-.1173072,.4090769,1,1,0,1,0,0,1,8.983334,2,2,3,14,0,0,,,,1.535e+11,1.54e+11,30.4905,32.600835,1,11.09,23.95,29.58,12.86,18.49,5.63
"France",1987,5,31.73,20.66,7.75,1.98,,,,,31.73,,20.66,,7.75,,1.98,,31.73,20.66,7.75,1.98,31.73,20.66,7.75,1.98,,,,,9.1,9.1,42.1,7,4.8,2.5774022,16324.339,19.4317,2.4904973,20.541807,1.467e+12,25520.318,2,3,1,0,0,75,75,0.90,92.2,50.4,.572,.7003735,,55824,,77.74726,61.73895,61.73895,130.783,77.74726,-.1173072,.4090769,1,1,0,1,0,0,1,8.983334,2,2,3,16,1,0,,,,1.556e+11,1.56e+11,34.68004,37.779546,1,11.07,23.98,29.75,12.91,18.68,5.77
"France",1988,5,32.09,20.9,7.92,2.06,,,,,32.09,,20.9,,7.92,,2.06,,32.09,20.9,7.92,2.06,32.09,20.9,7.92,2.06,,,,,8.8,8.8,41.2,6.6,4.4,4.7338725,17706.511,20.196053,3.2107629,20.87958,1.536e+12,26579.968,2,1,1,1,0,75,75,0.90,92.3,50.6,.572,1.74493,55.01041,56118,,80.19819,59.38239,59.38239,139.2513,80.19819,-.1173072,.4090769,1,1,0,1,0,0,1,8.983334,2,2,3,16,0,0,,,,2.229e+11,2.23e+11,32.07216,34.471938,0,11.19,24.17,30.03,12.98,18.84,5.86
"France",1989,5,32.42,21.31,8.21,2.2,,,,,32.42,,21.31,,8.21,,2.2,,32.42,21.31,8.21,2.2,32.42,21.31,8.21,2.2,,,,,8.2,8.2,41,6.6,4.3,4.3532311,17726.005,21.483047,3.2984838,22.192301,1.603e+12,27589.192,2,1,1,1,0,75,75,0.90,92.4,,.572,3.16256,67.36395,56423,29.48373,83.99904,58.26525,58.26525,149.0118,83.99904,-.1173072,.4090769,1,1,0,1,0,0,1,8.983334,2,2,3,16,0,0,32.7,,,3.382e+11,3.38e+11,46.21881,48.087296,0,11.11,24.21,30.22,13.1,19.11,6.01
"France",1990,5,32.64,21.45,8.23,2.2,,,,,32.64,,21.45,,8.23,,2.2,,32.64,21.45,8.23,2.2,32.64,21.45,8.23,2.2,,,,,7.9,7.9,41,6.6,4.4,2.9140097,21833.898,20.811957,2.6704323,21.613278,1.650e+12,28249.46,2,1,1,1,0,75,87.5,1.00,92.5,51.4,.568,4.993828,70.53429,56735,30.03481,89.60652,57.7953,57.7953,161.0697,89.60652,.1448662,.470093,1,1,0,1,0,0,1,8.983334,2,2,3,17,1,0,,,,3.117e+11,3.12e+11,44.21749,49.18362,0,11.19,24.41,30.44,13.22,19.25,6.03
"France",1991,5,32.44,21.18,7.97,2.07,,,,,32.44,,21.18,,7.97,,2.07,,32.44,21.18,7.97,2.07,32.44,21.18,7.97,2.07,,,,,8.1,8.1,41.3,7,5.1,1.0391053,21783.249,21.168395,2.5695634,21.498534,1.667e+12,28470.924,2,2,1,0,0,93.75,87.5,1.00,91.9,54,.57845,6.572836,73.61578,57055,26.21335,93.53725,56.51988,56.51988,170.0932,93.53725,.4070395,.5311092,1,1,0,1,0,0,1,8.983334,2,2,3,17,0,0,,,,3.582e+11,3.58e+11,41.72509,48.272272,0,11.26,24.47,30.37,13.21,19.11,5.9
"France",1992,5,32.23,20.9,7.75,1.97,,,,,32.23,,20.9,,7.75,,1.97,,32.23,20.9,7.75,1.97,32.23,20.9,7.75,1.97,,,,,9,9,40.9,6.6,4.6,1.5996712,23937.872,21.14922,1.9897342,20.507969,1.694e+12,28782.769,2,2,1,0,0,93.75,87.5,1.00,91.3,52,.57845,7.611729,108.0667,57374,26.34656,93.89689,54.47396,54.47396,174.6604,93.89689,.6692129,.5921253,1,1,0,1,0,0,1,8.983334,2,2,3,17,0,0,,,,3.274e+11,3.27e+11,43.1089,50.317399,0,11.33,24.48,30.26,13.15,18.93,5.78
"France",1993,5,32.22,20.81,7.65,1.94,,,,,32.22,,20.81,,7.65,,1.94,,32.22,20.81,7.65,1.94,32.22,20.81,7.65,1.94,,,,,10,10,42.1,6.7,4.8,-.61265283,22503.905,20.610169,1.6398159,18.961359,1.683e+12,28482.596,2,2,1,0,0,93.75,87.5,1.00,90.6,52.3,.584625,9.921773,116.2166,57654,30.33807,93.60674,55.62184,55.62184,162.0616,93.60674,2.159591,.9389839,1,1,0,1,0,0,1,8.983334,3,3,3,20,0,1,,,,4.560e+11,4.56e+11,47.95325,55.391566,0,11.41,24.57,30.28,13.16,18.87,5.71
"France",1994,5,32.37,20.9,7.71,1.98,,,,,32.37,,20.9,,7.71,,1.98,,32.37,20.9,7.71,1.98,32.37,20.9,7.71,1.98,,,,,10.6,10.6,42.2,6.8,4.9,2.3453856,23626.087,21.461885,.93645345,20.013234,1.723e+12,29042.168,2,2,1,0,0,93.75,87.5,1.00,95,54.9,.5908,15.25096,134.7197,57900,33.5731,87.99642,56.66619,56.66619,148.8559,87.99642,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,20,0,0,32.4,,,4.525e+11,4.53e+11,50.84441,55.310748,0,11.47,24.66,30.39,13.19,18.92,5.73
"France",1995,5,32.41,20.93,7.7,1.96,,,,,32.41,,20.93,,7.7,,1.96,,32.41,20.93,7.7,1.96,32.41,20.93,7.7,1.96,,,,,10,10,41.9,6.8,4.8,2.0850845,27038.512,22.40591,1.1465542,20.866113,1.759e+12,29540.706,2,2,1,0,0,93.75,87.5,1.00,94.7,,.5908,22.40352,146.2039,58138,32.62233,85.27881,59.79654,59.79654,136.8946,85.27881,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,20,0,0,29,,,4.999e+11,5.00e+11,45.65087,50.208145,0,11.48,24.71,30.45,13.23,18.97,5.74
"France",1996,5,32.04,20.83,7.73,2.01,,,,,32.04,,20.83,,7.73,,2.01,,32.04,20.83,7.73,2.01,32.04,20.83,7.73,2.01,,,,,10.6,10.6,43,7.3,5,1.388004,27015.746,22.822431,1.3672161,21.114103,1.783e+12,29844.813,2,3,1,0,0,93.75,87.5,1.00,94.3,54.9,.56755,42.18975,161.0361,58372,35.09806,83.54046,62.74112,62.74112,129.4958,83.54046,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,20,0,0,29,.277,.473,5.859e+11,5.86e+11,51.97852,57.069651,1,11.21,24.31,30.03,13.1,18.82,5.72
"France",1997,5,32.17,20.94,7.77,2.01,,,,,32.17,,20.94,,7.77,,2.01,,32.17,20.94,7.77,2.01,32.17,20.94,7.77,2.01,,,,,10.7,10.7,43.3,7.9,5.3,2.3373977,24359.853,25.242683,.88191074,22.338639,1.825e+12,30434.539,2,3,1,0,0,93.75,87.5,1.00,94,51.5,.56755,99.26626,192.8196,58604,42.10025,80.92733,64.22415,64.22415,122.7283,80.92733,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,1,0,29,,,6.744e+11,6.74e+11,67.11346,75.122845,1,11.23,24.4,30.16,13.17,18.93,5.76
"France",1998,5,32.59,21.21,7.94,2.09,,,,,32.59,,21.21,,7.94,,2.09,,32.59,21.21,7.94,2.09,32.59,21.21,7.94,2.09,,,,,10.3,10.3,43.1,10,7.4,3.5561362,25101.833,25.79579,.95222112,23.209933,1.890e+12,31400.901,2,3,1,0,0,93.75,100,1.00,93.7,51.1,.56755,190.46,231.2729,58805,56.43457,81.05195,63.40676,63.40676,125.0145,81.05195,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,28,,,1.512e+11,1.51e+11,87.75739,101.31936,1,11.38,24.65,30.5,13.27,19.12,5.85
"France",1999,5,33,21.54,8.15,2.18,,,,,33,,21.54,,8.15,,2.18,,33,21.54,8.15,2.18,33,21.54,8.15,2.18,,,,,10,10,43.9,10.5,7.6,3.4070992,24799.806,25.719894,.21978638,23.513112,1.954e+12,32304.213,2,3,1,0,0,93.75,100,1.00,93.3,51.2,.56755,362.5392,265.975,59028.1,82.95444,81.17657,62.58936,62.58936,127.3007,81.17657,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,29,,,1.503e+12,1.50e+12,107.1089,125.34759,1,11.46,24.85,30.82,13.39,19.36,5.969999
"France",2000,5,33.05,21.65,8.29,2.25,,,,,33.05,,21.65,,8.29,,2.25,,33.05,21.65,8.29,2.25,33.05,21.65,8.29,2.25,,,,,8.5,8.5,43.1,10.7,7.8,3.8751623,22466.173,28.173443,1.5433876,27.085921,2.030e+12,33327.105,2,3,1,0,0,,,1.00,93,53.6,.56005,490.7053,301.8428,59302.4,102.8166,81.30119,61.77197,61.77197,135.8729,81.30119,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,28,.287,.49,1.447e+12,1.45e+12,146.836,169.38479,1,11.4,24.76,30.8,13.36,19.4,6.04
"France",2001,5,33.09,21.78,8.43,2.33,,,,,33.09,,21.78,,8.43,,2.33,,33.09,21.78,8.43,2.33,33.09,21.78,8.43,2.33,,,,,7.7,,42.7,10.8,7.6,1.9544494,22527.944,27.794182,2.0006507,26.522485,2.070e+12,33732.212,2,3,1,0,0,,,1.00,,,.55505,600.654,327.1719,59601.7,96.57164,85.08184,62.58993,62.58993,135.9944,85.08184,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,27,,,1.175e+12,1.17e+12,118.7741,135.66329,1,11.31,24.66,30.76,13.35,19.45,6.1
"France",2002,5,33.03,21.77,8.46,2.35,,,,,33.03,,21.77,,8.46,,2.35,,33.03,21.77,8.46,2.35,33.03,21.77,8.46,2.35,,,,,7.9,,42.1,10.1,7.3,1.1184569,24276.043,27.039772,2.0714442,25.375739,2.093e+12,33862.513,2,3,1,0,0,,,1.00,,54,.52335,642.7701,343.9237,59897,76.43467,85.83086,63.34737,63.34737,134.987,85.83086,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,27,,,9.670e+11,9.67e+11,92.94862,102.25836,1,11.26,24.57,30.68,13.31,19.42,6.11
"France",2003,5,33.11,21.88,8.55,2.37,,,,,33.11,,21.88,,8.55,,2.37,,33.11,21.88,8.55,2.37,33.11,21.88,8.55,2.37,,,,,8.5,,42,9.8,7.3,.81953167,29692.331,25.610863,1.8735198,24.521112,2.110e+12,33899.101,2,2,1,0,0,,,1.00,,53.8,.50845,,,,70.20506,86.21594,64.89323,64.89323,130.8721,86.21594,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,27,,,1.356e+12,1.36e+12,77.72699,84.228953,0,11.23,24.56,30.74,13.33,19.51,6.18
"France",2004,5,33.45,22.16,8.73,2.45,,,,,33.45,,22.16,,8.73,,2.45,,33.45,22.16,8.73,2.45,33.45,22.16,8.73,2.45,,,,,8.9,,42.2,9.9,7.2,2.7864241,33877.714,25.909011,1.6455722,25.287767,2.169e+12,34588.247,2,2,1,0,0,,,,,,.50845,,,,74.33624,88.13993,66.85693,66.85693,132.7686,88.13993,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,28.2,,,1.559e+12,1.56e+12,92.87032,99.736935,0,11.29,24.72,31,13.43,19.71,6.28
"France",2005,5,32.89,21.88,8.73,2.48,,,,,32.89,,21.88,,8.73,,2.48,,32.89,21.88,8.73,2.48,32.89,21.88,8.73,2.48,,,,,8.9,,42.8,10.1,7.7,1.6077138,34880.576,26.368838,1.9395139,26.783177,2.204e+12,34880.576,2,2,1,0,0,,,,,,.50903,,,,77.86553,90.22319,67.57306,67.57306,134.2458,90.22319,2.421764,1,1,1,0,1,0,0,1,8.983334,3,3,3,21,0,0,27.7,.288,.485,1.759e+12,1.76e+12,109.3386,115.99733,0,11.01,24.16,30.41,13.15,19.4,6.25
"France",2006,5,32.81,21.98,8.94,2.65,,,,,32.81,,21.98,,8.94,,2.65,,32.81,21.98,8.94,2.65,32.81,21.98,8.94,2.65,,,,,8.8,,43.1,10.4,7.5,2.3749469,36544.59,27.175847,2.1611981,28.011398,2.256e+12,35461.027,2,2,1,0,0,,,,,,.42813,,,,93.3634,93.67353,67.37867,67.37867,143.6993,93.67353,2.421764,1,,,0,1,0,0,1,8.983334,,,,,,,27.3,,,2.428e+12,2.43e+12,132.8549,139.5749,0,10.83,23.87,30.16,13.04,19.33,6.289999
"France",2007,5,33.15,22.36,9.25,,,,,,33.15,,22.36,,9.25,,,,33.15,22.36,9.25,2.65,33.15,22.36,9.25,,,,,,8,,42.4,10.1,7.2,2.3614989,41600.825,27.128393,2.5639063,28.419311,2.309e+12,36074.682,2,2,1,0,0,,,,,,.42813,,,,104.6643,99.33044,67.67417,67.67417,149.7003,99.33044,2.421764,1,,,0,1,0,0,1,8.983334,,,,,,,26.6,,,2.740e+12,2.74e+12,150.3076,155.90859,0,10.79,23.9,30.5,13.11,19.71,6.6
"France",2008,5,33.03,22.04,8.8,,,,,,33.03,,22.04,,8.8,,,,33.03,22.04,8.8,2.65,33.03,22.04,8.8,,,,,,7.4,,42.2,10.2,7.3,.19529477,45417.493,27.386226,2.3791191,29.137611,2.314e+12,35943.817,2,2,1,0,0,,,,,,.42813,,,,79.63686,106.7564,71.5959,71.5959,148.5488,106.7564,2.421764,1,,,0,1,0,0,1,8.983334,,,,,,,29.8,.293,.483,1.472e+12,1.47e+12,112.9226,116.55508,0,10.99,24.23,30.38,13.24,19.39,6.15
"France",2009,5,32.69,21.44,8.08,,,,,,32.69,,21.44,,8.08,,,,32.69,21.44,8.08,2.65,32.69,21.44,8.08,,,,,,9.1,,41.3,8.6,7.1,-2.9413411,41631.276,24.07163,.09662443,25.496218,2.246e+12,34707.674,2,2,1,0,0,,,,,,,,,,64.43898,111.3689,77.17913,77.17913,140.2524,111.3689,2.421764,1,,,0,1,0,0,1,8.983334,,,,,,,29.9,.293,.493,1.946e+12,1.95e+12,87.35761,90.562208,0,11.25,24.61,30.04,13.36,18.79,5.43
"Germany",1971,6,31.8,22.1,11.3,4.4,,,,,31.8,,22.1,,11.3,,4.4,,31.8,22.1,11.3,4.4,31.8,22.1,11.3,4.4,,,,,.68771097,.6877109,32,10.5,9,3.1326997,3180.0559,14.600139,7.6213365,16.345762,1.408e+12,17977.538,,,,0,1,100,100,0.95,90,,,,,78362,,,,,140.1051,,2.421764,1,,,0,0,0,1,1,9.233334,,,,,,,,,,,,14.73065,473.5,0,9.699999,20.5,27.4,10.8,17.7,6.9
"Germany",1972,6,,,,,,,,,,,,,,,,,31.46667,21.93333,10.9,4.133333,31.46667,21.93333,10.9,4.133333,,,,,.90925851,.9092585,33.5,11.4,9.8,4.3003413,3795.5661,14.593016,4.5318571,16.241421,1.468e+12,18661.129,,,,0,1,100,100,1.07,90,,,,,78712,,,,,142.3048,,2.421764,1,,,0,0,0,1,1,9.233334,,,,,,,,,,,,16.15219,536.4,0,9.533331,20.56667,27.33333,11.03333,17.8,6.766667
"Germany",1973,6,,,,,,,,,,,,,,,,,31.13333,21.76667,10.5,3.866667,31.13333,21.76667,10.5,3.866667,,,,,.99730262,.9973026,35,12.5,10.7,4.7774869,5027.6603,15.397404,6.2995137,16.41038,1.539e+12,19491.179,,,,0,1,100,87.5,1.07,90,,,,,78956,,,,,144.3406,,2.421764,1,1,1,0,0,0,1,1,9.233334,1,1,2,13,,,37,,,,,15.07456,396.3,0,9.366667,20.63333,27.26667,11.26667,17.9,6.633333
